"TimeStamp","FrameCounter","AccX","AccY","AccZ","GyrX","GyrY","GyrZ"
"0.31","31","0.32","0.025","-0.029","0.0572958","-0.4010706","-0.0572958"
"0.31","31","0","0","0","-0.1145916","0.0572958","-0.1145916"
"0.31","31","-0.012","0.033","-0.054","-0.8021412","-1.5469865999999999","0.0572958"
"0.31","31","0.026","0.051","-0.246","1.0313244","0.9167328","-0.9167328"
"0.31","31","-0.217","-0.067","-0.655","-0.8021412","-0.1718874","0.0"
"0.32","32","-0.889","-0.155","0.16","-0.572958","-0.2291832","-0.4010706"
"0.32","32","0.315","0.018","-0.042","-1.5469865999999999","-0.3437748","0.1718874"
"0.32","32","0","0","0","-0.1718874","0.286479","-0.1145916"
"0.32","32","0.008","0.04","-0.052","0.6302538","-0.6875496","0.0572958"
"0.32","32","0.026","0.052","-0.251","1.432395","0.9167328","-0.9167328"
"0.32","32","-0.215","-0.068","-0.652","-0.6302538","-0.6875496","-0.0572958"
"0.33","33","-0.885","-0.154","0.162","-0.9167328","1.2032118","-0.286479"
"0.33","33","0.319","0.005","-0.047","-2.5210152","-0.2291832","0.2291832"
"0.33","33","0","0","0","-0.0572958","0.1145916","-0.1145916"
"0.33","33","-0.001","0.031","-0.044","0.0","-0.0572958","0.0"
"0.33","33","0.029","0.05","-0.241","1.4896908","1.2032118","-0.859437"
"0.33","33","-0.211","-0.069","-0.648","-0.4010706","-0.859437","0.0572958"
"0.34","34","-0.89","-0.157","0.167","-0.6875496","2.6356068","-0.2291832"
"0.34","34","0.323","0.0","-0.043","-1.8907614000000001","0.1145916","0.8021412"
"0.34","34","0","0","0","-0.3437748","-0.1145916","-0.1145916"
"0.34","34","-0.01","0.036","-0.046","0.1145916","-0.0572958","-0.1145916"
"0.34","34","0.03","0.054","-0.239","1.6042824","1.4896908","-0.9167328"
"0.34","34","-0.209","-0.066","-0.646","-0.286479","-0.9167328","0.0572958"
"0.35000000000000003","35","-0.9","-0.16","0.163","-0.572958","2.4064236","-0.286479"
"0.35000000000000003","35","0.32","-0.007","-0.033","-0.6302538","0.572958","1.0313244"
"0.35000000000000003","35","0","0","0","-0.4583664","-0.1718874","-0.0572958"
"0.35000000000000003","35","-0.011","0.038","-0.043","0.1718874","-0.2291832","0.0"
"0.35000000000000003","35","0.023","0.05","-0.242","1.6042824","1.2605076","-1.0313244"
"0.35000000000000003","35","-0.208","-0.064","-0.645","-0.1145916","-0.8021412","0.0572958"
"0.36","36","-0.912","-0.16","0.165","-0.286479","1.718874","-0.1718874"
"0.36","36","0.32","-0.014","-0.017","1.2605076","0.859437","1.0313244"
"0.36","36","0","0","0","-0.4583664","0.1145916","0.0"
"0.36","36","-0.004","0.036","-0.045","0.4010706","-0.572958","0.0"
"0.36","36","0.021","0.051","-0.242","1.432395","0.7448454","-1.145916"
"0.36","36","-0.208","-0.065","-0.646","-0.286479","-0.572958","0.0"
"0.37","37","-0.905","-0.15","0.165","-0.2291832","0.2291832","-0.286479"
"0.37","37","0.319","-0.007","-0.013","2.291832","0.572958","0.6302538"
"0.37","37","0","0","0","-0.3437748","0.0","-0.0572958"
"0.37","37","-0.005","0.036","-0.046","0.3437748","-0.3437748","0.0"
"0.37","37","0.022","0.045","-0.23","1.0313244","0.0572958","-1.0886202"
"0.37","37","-0.21","-0.064","-0.645","-0.1718874","-0.6302538","0.0572958"
"0.38","38","-0.903","-0.15","0.166","-0.3437748","-0.1718874","-0.4010706"
"0.38","38","0.313","0.002","-0.012","1.432395","0.1145916","0.0"
"0.38","38","0","0","0","-0.2291832","-0.1718874","-0.1145916"
"0.38","38","-0.008","0.039","-0.046","0.4010706","-0.1718874","0.0"
"0.38","38","0.029","0.043","-0.224","0.5156622","-0.6875496","-0.9167328"
"0.38","38","-0.208","-0.063","-0.644","-0.0572958","-0.4010706","0.0572958"
"0.39","39","-0.897","-0.155","0.161","-0.572958","-0.1718874","-0.4010706"
"0.39","39","0.311","0.005","-0.02","0.1718874","-0.1718874","-0.1718874"
"0.39","39","0","0","0","-0.1718874","0.1718874","-0.1718874"
"0.39","39","-0.007","0.039","-0.045","0.2291832","-0.3437748","0.0"
"0.39","39","0.035","0.042","-0.221","0.1145916","-0.859437","-0.859437"
"0.39","39","-0.207","-0.062","-0.643","-0.0572958","-0.3437748","0.0572958"
"0.4","40","-0.897","-0.16","0.164","-0.6875496","0.6302538","-0.1718874"
"0.4","40","0.312","0.002","-0.028","-0.4583664","-0.5156622","-0.3437748"
"0.4","40","0","0","0","-0.286479","0.2291832","-0.1145916"
"0.4","40","-0.007","0.036","-0.045","0.0","-0.1145916","0.0572958"
"0.4","40","0.025","0.043","-0.204","0.0572958","-0.6875496","-0.9167328"
"0.4","40","-0.205","-0.062","-0.642","-0.2291832","-0.572958","0.0"
"0.41000000000000003","41","-0.907","-0.162","0.171","-0.5156622","0.8021412","-0.0572958"
"0.41000000000000003","41","0.316","-0.001","-0.042","0.0","-0.5156622","-0.286479"
"0.41000000000000003","41","0","0","0","-0.2291832","0.1145916","-0.1718874"
"0.41000000000000003","41","-0.006","0.033","-0.045","-0.0572958","-0.3437748","0.0572958"
"0.41000000000000003","41","0.019","0.044","-0.2","0.4010706","-0.572958","-0.9740286"
"0.41000000000000003","41","-0.204","-0.06","-0.64","-0.286479","-0.4583664","0.0"
"0.42","42","-0.916","-0.163","0.171","-0.2291832","-0.572958","0.0"
"0.42","42","0.317","-0.001","-0.048","0.4583664","0.0","-0.1145916"
"0.42","42","0","0","0","-0.1718874","0.0","-0.2291832"
"0.42","42","-0.006","0.031","-0.045","-0.0572958","-0.1145916","0.0572958"
"0.42","42","0.023","0.042","-0.212","0.7448454","-0.4583664","-0.859437"
"0.42","42","-0.205","-0.06","-0.637","-0.572958","-0.572958","-0.1718874"
"0.43","43","-0.903","-0.155","0.162","-0.2291832","-1.9480572","0.0"
"0.43","43","0.321","-0.002","-0.042","0.5156622","0.6302538","0.2291832"
"0.43","43","0","0","0","-0.0572958","-0.0572958","-0.286479"
"0.43","43","-0.006","0.031","-0.045","-0.1145916","-0.1718874","0.0572958"
"0.43","43","0.021","0.042","-0.207","0.7448454","-0.1718874","-0.6875496"
"0.43","43","-0.204","-0.06","-0.636","-0.7448454","-0.572958","-0.2291832"
"0.44","44","-0.888","-0.157","0.162","-0.4010706","-1.3750992","-0.2291832"
"0.44","44","0.318","-0.001","-0.016","0.0","1.145916","0.4010706"
"0.44","44","0","0","0","0.0","-0.1145916","-0.2291832"
"0.44","44","-0.005","0.031","-0.045","0.1145916","-0.286479","0.0"
"0.44","44","0.024","0.041","-0.194","0.3437748","-0.3437748","-0.4010706"
"0.44","44","-0.206","-0.062","-0.634","-0.7448454","-0.6302538","-0.1718874"
"0.45","45","-0.889","-0.159","0.167","-0.1145916","0.4583664","0.0"
"0.45","45","0.316","-0.009","0.002","-0.1145916","1.0886202","0.4583664"
"0.45","45","0","0","0","0.1145916","-0.286479","-0.2291832"
"0.45","45","-0.006","0.032","-0.047","0.4583664","-0.3437748","0.0"
"0.45","45","0.029","0.033","-0.192","0.0","-0.6875496","-0.0572958"
"0.45","45","-0.204","-0.064","-0.633","-0.8021412","-0.859437","-0.0572958"
"0.46","46","-0.888","-0.153","0.164","0.0","1.145916","0.2291832"
"0.46","46","0.314","-0.013","0.004","1.0886202","0.572958","0.0572958"
"0.46","46","0","0","0","0.1718874","-0.0572958","-0.2291832"
"0.46","46","-0.008","0.034","-0.049","0.286479","-0.4583664","-0.0572958"
"0.46","46","0.028","0.029","-0.186","0.1145916","-0.6875496","0.0"
"0.46","46","-0.203","-0.066","-0.632","-0.8021412","-0.4010706","0.0572958"
"0.47000000000000003","47","-0.895","-0.153","0.165","0.0572958","0.8021412","0.0"
"0.47000000000000003","47","0.313","0.006","-0.012","2.578311","0.0","-0.2291832"
"0.47000000000000003","47","0","0","0","0.286479","0.0","-0.1718874"
"0.47000000000000003","47","-0.007","0.034","-0.049","0.4010706","-0.6302538","0.0"
"0.47000000000000003","47","0.023","0.03","-0.178","0.4583664","-0.6302538","-0.1718874"
"0.47000000000000003","47","-0.204","-0.066","-0.63","-0.8021412","-0.1145916","0.1718874"
