"TimeStamp","FrameCounter","AccX","AccY","AccZ","GyrX","GyrY","GyrZ"
"5.71","375","-0.12","-0.047","-0.229","-1.2605076","1.0886202","1.6615782000000001"
"5.71","945","-0.017","-0.013","-0.084","0.1718874","-0.9740286","-0.3437748"
"5.715","857","0.002","0.915","1.051","0.0572958","0.7448454","-2.2345362"
"5.715","913","0.231","-0.138","0.103","1.8334656","0.8021412","0.0"
"5.715","932","-0.031","-0.071","0.006","0.0","-0.3437748","-0.1145916"
"5.715","977","0.012","0.0","-0.064","0.0","-0.1145916","-0.1718874"
"5.715","376","-0.12","-0.044","-0.23","-1.432395","0.9167328","1.718874"
"5.715","946","-0.015","-0.013","-0.083","0.1145916","-0.859437","-0.286479"
"5.72","858","-0.002","0.919","1.053","-0.3437748","0.3437748","-1.8907614000000001"
"5.72","914","0.229","-0.137","0.103","2.1772404","1.0886202","0.1145916"
"5.72","933","-0.033","-0.072","0.007","0.0","-0.4010706","-0.1145916"
"5.72","978","0.012","-0.002","-0.065","0.0","-0.1718874","-0.1145916"
"5.72","377","-0.119","-0.047","-0.229","-1.2032118","0.9167328","1.8907614000000001"
"5.72","947","-0.015","-0.013","-0.08","0.1718874","-1.0313244","-0.286479"
"5.7250000000000005","859","-0.007","0.92","1.055","-0.572958","-0.286479","-1.6615782000000001"
"5.7250000000000005","915","0.225","-0.138","0.103","2.291832","1.0313244","0.1718874"
"5.7250000000000005","934","-0.032","-0.075","0.009","0.0","-0.4583664","-0.1718874"
"5.7250000000000005","979","0.012","-0.002","-0.064","0.1718874","0.0","-0.0572958"
"5.7250000000000005","378","-0.115","-0.048","-0.23","-1.2605076","0.7448454","2.0053530000000004"
"5.7250000000000005","948","-0.014","-0.013","-0.079","-0.1145916","-1.145916","-0.1718874"
"5.73","860","-0.008","0.921","1.058","-0.7448454","-0.8021412","-1.4896908"
"5.73","916","0.224","-0.138","0.102","2.4064236","1.2032118","0.286479"
"5.73","935","-0.031","-0.074","0.009","0.2291832","-0.3437748","-0.0572958"
"5.73","980","0.012","-0.002","-0.063","0.4010706","-0.1145916","0.0"
"5.73","379","-0.113","-0.05","-0.23","-1.0313244","0.572958","2.2345362"
"5.73","949","-0.015","-0.017","-0.075","-0.3437748","-1.145916","-0.2291832"
"5.735","861","-0.004","0.92","1.057","-0.8021412","-1.7761698","-1.2032118"
"5.735","917","0.225","-0.134","0.102","2.3491278","1.0313244","0.286479"
"5.735","936","-0.031","-0.074","0.01","0.0","-0.3437748","-0.1145916"
"5.735","981","0.011","-0.001","-0.062","0.572958","-0.1145916","-0.0572958"
"5.735","380","-0.111","-0.053","-0.23","-0.7448454","0.572958","2.2345362"
"5.735","950","-0.015","-0.019","-0.074","-0.286479","-1.2032118","-0.2291832"
"5.74","862","0.0","0.917","1.056","-1.0886202","-2.6356068","-0.859437"
"5.74","918","0.225","-0.135","0.102","2.1772404","1.0313244","0.286479"
"5.74","937","-0.031","-0.074","0.012","0.0","-0.0572958","-0.1145916"
"5.74","982","0.011","0.0","-0.061","0.6875496","-0.0572958","0.0"
"5.74","381","-0.111","-0.058","-0.229","-0.3437748","0.6302538","2.1772404"
"5.74","951","-0.016","-0.02","-0.073","-0.1718874","-0.9740286","-0.1718874"
"5.7700000000000005","863","0.008","0.899","1.06","-2.291832","-2.9793816","0.8021412"
"5.7700000000000005","924","0.209","-0.139","0.103","0.572958","1.145916","0.5156622"
"5.7700000000000005","943","-0.031","-0.074","0.01","0.0","0.0","-0.1145916"
"5.7700000000000005","988","0.014","0.001","-0.058","0.1718874","0.0","-0.0572958"
"5.7700000000000005","387","-0.112","-0.049","-0.232","1.3750992","0.3437748","1.0313244"
"5.7700000000000005","957","-0.018","-0.019","-0.077","0.6875496","-0.9740286","-0.2291832"
"5.775","864","0.012","0.899","1.06","-2.3491278","-2.5210152","0.9167328"
"5.775","925","0.216","-0.14","0.11","0.4583664","1.0313244","0.6302538"
"5.775","944","-0.033","-0.073","0.012","0.0","-0.1145916","-0.1145916"
"5.775","989","0.014","0.0","-0.058","0.2291832","0.0","0.0"
"5.775","388","-0.111","-0.051","-0.23","1.718874","0.286479","0.9167328"
"5.775","958","-0.018","-0.017","-0.077","0.7448454","-0.859437","-0.1718874"
"5.78","865","0.012","0.901","1.06","-2.578311","-1.7761698","1.2605076"
"5.78","926","0.22","-0.142","0.113","0.4010706","0.9740286","0.6302538"
"5.78","945","-0.034","-0.073","0.011","0.0","0.0","-0.0572958"
"5.78","990","0.014","0.0","-0.059","0.2291832","0.1145916","0.0"
"5.78","389","-0.109","-0.052","-0.233","1.8907614000000001","0.286479","0.8021412"
"5.78","959","-0.018","-0.013","-0.079","0.8021412","-0.9740286","-0.1145916"
"6.24","934","0.069","0.872","1.032","0.2291832","-3.0939731999999998","0.6302538"
"6.24","998","0.201","-0.131","0.114","-0.8021412","1.8334656","-0.9167328"
"6.24","1025","-0.028","-0.062","0.007","0.4010706","0.4010706","0.0"
"6.24","1060","0.014","0.0","-0.054","0.4010706","-0.0572958","0.1145916"
"6.24","455","-0.108","-0.052","-0.216","-0.4583664","3.9534102000000004","-2.0053530000000004"
"6.24","1043","-0.007","-0.008","-0.068","1.432395","0.2291832","0.3437748"
"6.245","935","0.064","0.882","1.035","0.286479","-1.9480572","0.2291832"
"6.245","999","0.2","-0.132","0.114","-0.1718874","1.9480572","-0.6302538"
"6.245","1026","-0.029","-0.061","0.005","0.2291832","0.286479","0.0"
"6.245","1061","0.011","0.001","-0.054","0.1145916","-0.1145916","0.0"
"6.245","456","-0.11","-0.051","-0.218","-0.1145916","3.9534102000000004","-2.0626488"
"6.245","1044","-0.009","-0.007","-0.069","1.145916","0.3437748","0.3437748"
"6.255","937","0.051","0.898","1.03","-0.2291832","-0.9740286","-0.6875496"
"6.255","1001","0.203","-0.129","0.11","0.9167328","1.4896908","-0.1718874"
"6.255","1028","-0.029","-0.059","0.004","0.0","0.4583664","0.0"
"6.255","1063","0.009","0.003","-0.051","-0.1718874","-0.0572958","-0.0572958"
"6.255","458","-0.112","-0.048","-0.218","0.0","3.3231564000000002","-2.1772404"
"6.255","1045","-0.008","-0.008","-0.069","0.5156622","1.145916","0.3437748"
"6.26","938","0.051","0.904","1.033","-0.1718874","-0.2291832","-1.0886202"
"6.26","1002","0.203","-0.13","0.109","1.0313244","1.0313244","0.0"
"6.26","1029","-0.031","-0.059","0.004","-0.286479","0.6875496","-0.1145916"
"6.26","1064","0.007","0.001","-0.051","-0.286479","0.0","-0.1145916"
"6.26","459","-0.113","-0.046","-0.219","0.286479","3.0939731999999998","-1.9480572"
"6.26","1046","-0.007","-0.008","-0.07","0.0572958","1.432395","0.0572958"
"6.265000000000001","939","0.051","0.905","1.033","-0.2291832","0.3437748","-1.145916"
"6.265000000000001","1003","0.202","-0.13","0.107","1.2032118","1.0313244","0.2291832"
"6.265000000000001","1030","-0.032","-0.057","0.004","-0.2291832","0.4583664","-0.1145916"
"6.265000000000001","1065","0.008","0.001","-0.05","-0.4010706","-0.1718874","-0.0572958"
"6.265000000000001","460","-0.114","-0.045","-0.219","0.2291832","2.86479","-1.8907614000000001"
"6.265000000000001","1047","-0.008","-0.01","-0.07","-0.2291832","1.8334656","0.0"
"6.2700000000000005","940","0.049","0.905","1.037","-0.286479","0.6875496","-1.2032118"
"6.2700000000000005","1004","0.202","-0.128","0.107","1.0886202","0.859437","0.4583664"
"6.2700000000000005","1031","-0.032","-0.058","0.005","-0.286479","0.6875496","-0.1145916"
"6.2700000000000005","1066","0.008","0.0","-0.049","-0.5156622","0.0","0.0"
"6.2700000000000005","461","-0.114","-0.046","-0.218","0.286479","2.6929026","-1.8334656"
"6.2700000000000005","1048","-0.009","-0.012","-0.071","-0.1145916","2.0053530000000004","0.1145916"
"6.275","941","0.045","0.907","1.039","-0.1718874","1.2032118","-1.3178034"
